Course,Gender,Element,Zodiac,Season,NumCountries,Ethnicity,WeightActual,WeightIdeal,WeightDiff,Vote,Religion,Driving,NumYears,Speed,Tickets,Looks,Intelligence,SocialMedia,DayBorn,Under20,TxtSent,StudentLoan,DrinkSpend,DrinkCount,Earning,Work,Confidence,Extravagance,Shoes
S108,Female,Fire,Sagittarius,Spring,9,NZ.European,50,52,-2,None,Yes,Poor,2,20,No,6.9,6.4,75,Sunday,No,3,No,None,None,DontKnow,Yes,54.1,42.7,6
S101,Male,Fire,Sagittarius,Summer,3,NZ.European,78,78,0,National,No,AboveAverage,18,100,No,7.9,8.4,60,Friday,Yes,15,Yes,Low,High,DontKnow,No,69.2,62.8,7
S108,Male,Earth,Capricorn,Summer,2,NZ.European,76,90,-14,None,No,AboveAverage,18,90,No,8.2,8.9,160,Sunday,Yes,5,Yes,None,None,Low,No,59.1,58.4,2
S108,Male,Earth,Virgo,Spring,5,Korean,75,65,10,None,Yes,Poor,2,0,No,5.1,5.1,120,Wednesday,No,10,No,High,Low,High,No,45,63.5,6
S101,Female,Water,Cancer,Winter,3,Other,69,63,6,None,Yes,Average,8,100,No,3.2,3.9,105,Thursday,Yes,9,Yes,None,None,DontKnow,No,34.7,57.2,15
S101,Female,Water,Scorpio,Spring,5,NZ.European,65,62,3,Labour,No,AboveAverage,18,110,No,6.4,8.5,60,Friday,Yes,20,Yes,Low,Low,Medium,Yes,60.6,54.6,12
S101,Female,Air,Aquarius,Summer,9,Other,64,59,5,Labour,Yes,AboveAverage,16,140,No,5.1,7.1,240,Wednesday,No,20,Yes,Low,Low,Low,No,47.3,73.3,10
S101,Male,Fire,Leo,Winter,2,Korean,80,78,2,Labour,Yes,AboveAverage,6,200,No,6.8,6.8,150,Saturday,No,20,No,High,Low,Low,Yes,54,59,10
S101,Male,Fire,Leo,Winter,1,Chinese,56,62,-6,Other,No,AboveAverage,1,0,No,7.1,7.2,25,Wednesday,No,10,No,None,None,Medium,No,56.8,40.4,3
S101G,Female,Fire,Aries,Autumn,2,Chinese,37,37,0,None,Yes,Poor,5,0,No,5.1,3,60,Sunday,Yes,20,No,None,None,High,No,45.6,47.8,8
S101,Male,Earth,Capricorn,Summer,1,NZ.European,75,80,-5,Green,No,AboveAverage,21,120,Yes,7,7.5,135,Thursday,No,10,Yes,High,High,Medium,Yes,59,61.4,6
S108,Female,Air,Libra,Spring,7,NZ.European,61,57,4,National,Yes,AboveAverage,6,120,No,6.8,6.8,300,Friday,Yes,50,Yes,High,Low,Medium,Yes,56.9,67.6,25
S101,Male,Fire,Sagittarius,Spring,8,Chinese,72,80,-8,Other,No,Average,2,0,No,5.2,3.7,150,Monday,No,50,No,None,None,Medium,No,38.4,57.7,3
S108,Male,Air,Aquarius,Summer,30,NZ.European,64,68,-4,Labour,No,Average,18,130,No,6.9,7.8,60,Friday,Yes,20,No,High,Low,DontKnow,Yes,58.9,63.5,5
S101,Female,Earth,Virgo,Winter,7,NZ.European,71,62,9,National,Yes,AboveAverage,19,110,No,6.2,4.6,300,Wednesday,No,40,Yes,High,High,Low,No,33.1,79.6,12
S108,Male,Fire,Aries,Autumn,3,NZ.European,85,80,5,National,Yes,AboveAverage,10,110,No,6.9,8.2,180,Friday,Yes,6,Yes,Low,None,DontKnow,No,60.7,65,2
S108,Male,Earth,Capricorn,Summer,2,Other,50,50,0,Labour,Yes,AboveAverage,4,100,Yes,8.6,6.9,150,Thursday,No,10,Yes,None,None,High,Yes,67,51.3,6
S101G,Male,Fire,Leo,Winter,2,Chinese,88,80,8,Labour,No,Excellent,1,100,Yes,5.3,5,60,Friday,No,5,No,None,None,Low,Yes,41.4,53,10
S101,Female,Water,Piscies,Autumn,8,NZ.European,54,50,4,National,No,AboveAverage,17,110,No,2.5,5.1,30,Friday,Yes,10,Yes,High,Low,Low,No,25.7,61.8,14
S101,Female,Water,Piscies,Summer,6,NZ.European,55,55,0,National,Yes,AboveAverage,6,110,No,6.4,6.4,300,Tuesday,Yes,200,No,None,None,Low,No,45.8,69.5,4
S101,Male,Air,Libra,Spring,13,NZ.European,84,75,9,None,No,Excellent,6,180,Yes,8.9,6.8,90,Wednesday,Yes,50,Yes,Low,Low,High,Yes,66.8,62.7,8
S101,Male,Air,Aquarius,Summer,15,NZ.European,70,65,5,National,No,Average,18,110,No,5,8.3,45,Wednesday,Yes,10,No,Low,Low,Medium,No,54.1,62.6,3
S108,Male,Air,Gemini,Autumn,7,Korean,85,85,0,Labour,Yes,Excellent,6,160,Yes,9.8,5,15,Thursday,No,50,No,High,Low,High,No,66.1,62.4,8
S101,Female,Fire,Sagittarius,Summer,0,Other,160,130,30,Other,Yes,Average,1,10,No,5.1,5.1,72,Sunday,Yes,10,No,None,None,Low,No,34.7,48.4,4
S108,Male,Air,Aquarius,Summer,2,Other,70,76,-6,Other,Yes,Excellent,3,110,No,7.2,7,120,Wednesday,No,3,Yes,None,None,Medium,No,57.7,56.3,2
S108,Female,Air,Libra,Spring,2,Chinese,42,45,-3,National,Yes,Average,18,120,No,3.9,3.3,300,Friday,Yes,20,Yes,None,None,Low,No,32.4,64.4,10
S108,Male,Earth,Capricorn,Summer,15,NZ.European,80,75,5,Other,Yes,Excellent,18,140,No,6.2,9,510,Saturday,Yes,10,No,None,Low,Medium,No,61.3,73.9,6
S108,Male,Air,Gemini,Winter,10,NZ.European,70,78,-8,National,Yes,AboveAverage,8,170,No,5.9,5.1,120,Thursday,Yes,20,Yes,None,None,Low,No,42.3,62.3,6
S101,Female,Earth,Taurus,Autumn,3,NZ.European,85,75,10,None,Yes,Average,17,0,No,5.3,6.3,180,Tuesday,Yes,35,Yes,None,Low,Medium,Yes,46.9,56,6
S101,Male,Fire,Aries,Autumn,2,Other,75,70,5,None,Yes,Poor,14,100,No,1.4,1,300,Tuesday,Yes,50,No,None,None,DontKnow,Yes,18.6,52,2
S101,Male,Earth,Virgo,Spring,3,Chinese,69,65,4,None,No,Poor,1,0,No,7.5,7.5,180,Tuesday,No,10,No,None,None,High,No,57.6,54.8,15
S108,Female,Earth,Capricorn,Summer,15,NZ.European,62,60,2,National,No,AboveAverage,17,130,No,7.4,7.7,90,Friday,Yes,80,Yes,Low,Low,Medium,Yes,62.3,59.1,10
S101,Male,Earth,Capricorn,Summer,1,Chinese,65,65,0,Labour,No,Poor,1,0,No,7.3,8.1,40,Sunday,Yes,5,No,None,None,Low,No,58.3,42.6,4
S101,Male,Fire,Sagittarius,Summer,2,NZ.European,66,75,-9,Labour,Yes,Poor,19,120,No,8.5,5.3,10,Friday,No,30,Yes,None,Low,High,Yes,51.5,35.8,4
S101,Female,Air,Gemini,Winter,1,Chinese,70,60,10,Labour,No,Poor,2,0,No,5.9,6,150,Tuesday,Yes,10,No,None,None,Low,No,32.4,51.8,10
S101,Female,Fire,Leo,Winter,15,NZ.European,55,52,3,None,No,AboveAverage,16,110,No,6.8,7.9,330,Wednesday,Yes,100,Yes,Low,Low,DontKnow,Yes,60.9,70.2,20
S101,Female,Water,Piscies,Summer,1,Chinese,55,50,5,Other,No,BelowAverage,1,0,No,6,6.4,60,Thursday,No,5,No,None,None,Medium,No,49.2,45.2,15
S108,Male,Earth,Capricorn,Summer,10,NZ.European,95,80,15,National,No,Excellent,19,200,No,4.2,5.2,900,Tuesday,Yes,30,Yes,Low,Low,Medium,Yes,40.5,73.8,4
S108,Male,Earth,Capricorn,Summer,1,Korean,65,63,2,Labour,Yes,Excellent,17,180,No,6.6,7.1,240,Friday,No,100,Yes,High,Low,Medium,No,60.3,74.8,8
S101,Female,Water,Cancer,Winter,3,NZ.European,55,58,-3,National,No,AboveAverage,18,120,No,7,6.8,120,Friday,Yes,20,Yes,High,Low,DontKnow,Yes,58.2,63.2,15
S101,Male,Water,Piscies,Summer,1,Other,85,78,7,Green,No,AboveAverage,1,0,No,7.1,8.1,60,Sunday,No,4,No,None,None,Low,Yes,55.4,36.3,2
S101,Female,Fire,Leo,Winter,9,Chinese,63,57,6,Labour,No,AboveAverage,19,110,No,6,5.7,30,Thursday,No,30,Yes,None,None,Medium,No,49,53.2,4
S101,Female,Earth,Virgo,Spring,1,NZ.European,56,53,3,None,No,AboveAverage,18,120,No,6.8,6.7,120,Saturday,Yes,15,Yes,None,None,Medium,Yes,56.4,50.8,5
S108,Male,Water,Piscies,Autumn,1,NZ.European,63,68,-5,None,No,Average,1,0,No,5.3,7.5,60,Wednesday,Yes,7,Yes,Low,Low,DontKnow,Yes,52.5,41,5
S108,Male,Water,Cancer,Winter,7,Chinese,80,75,5,National,No,AboveAverage,16,120,No,7.6,7.7,60,Wednesday,No,20,Yes,High,Low,DontKnow,No,61.3,66.9,7
S108,Male,Air,Libra,Spring,7,Chinese,85,80,5,National,Yes,AboveAverage,9,100,No,5.3,5.4,270,Monday,Yes,50,Yes,None,None,DontKnow,No,47.3,67.2,3
S108,Male,Air,Aquarius,Summer,3,NZ.European,70,80,-10,None,No,Poor,18,10,No,7.7,6.9,150,Saturday,Yes,100,Yes,High,Low,Low,Yes,48.9,61.3,5
S108,Female,Air,Libra,Spring,9,NZ.European,56,54,2,National,Yes,Excellent,18,100,No,6.4,6.8,210,Thursday,Yes,100,Yes,Low,Low,Low,No,45.8,74.1,10
S101,Male,Air,Libra,Spring,10,NZ.European,81,81,0,Other,Yes,Average,15,160,No,5.1,6.8,15,Sunday,No,7,Yes,None,Low,DontKnow,No,54.7,50.2,3
S108,Male,Water,Scorpio,Spring,7,Chinese,60,65,-5,None,No,Average,5,0,No,6.5,6.5,142,Wednesday,No,20,No,High,Low,High,No,58,66.2,10
S101,Female,Earth,Virgo,Spring,12,NZ.European,54,52,2,Labour,No,AboveAverage,16,110,No,5.1,7.2,30,Monday,Yes,10,Yes,None,None,DontKnow,No,54.7,52.5,15
S101,Female,Water,Cancer,Winter,8,NZ.European,64,60,4,National,No,Excellent,18,140,No,10,10,420,Wednesday,Yes,100,Yes,Low,Low,High,Yes,82.3,71.1,15
S101,Female,Water,Cancer,Winter,13,NZ.European,60,55,5,Labour,No,BelowAverage,19,100,No,7,8.5,300,Sunday,No,3,No,Low,Low,DontKnow,No,59.5,73,7
S101,Female,Fire,Aries,Autumn,4,Other,54,49,5,None,Yes,Poor,16,0,No,5.1,5.1,300,Sunday,Yes,200,Yes,None,None,DontKnow,Yes,42.2,53.9,20
S101,Female,Air,Libra,Spring,14,NZ.European,78,60,18,Green,No,AboveAverage,21,120,No,5.9,7.9,150,Friday,No,80,Yes,High,Low,High,No,53.1,76.1,9
S108,Female,Earth,Virgo,Spring,6,Chinese,55,50,5,National,No,Poor,10,0,No,5.5,5.1,300,Friday,Yes,100,No,None,None,Medium,No,42.5,62.5,10
S101,Female,Earth,Virgo,Winter,3,NZ.European,65,60,5,Green,No,Average,20,140,No,6.9,7.7,60,Tuesday,No,5,Yes,Low,Low,DontKnow,No,57.9,60.4,6
S108,Female,Earth,Virgo,Spring,5,Indian,60,55,5,National,No,Average,18,100,No,4.9,5.1,90,Friday,Yes,15,No,High,Low,DontKnow,Yes,44,62.7,15
S101G,Female,Water,Piscies,Autumn,3,Chinese,55,50,5,Labour,No,Average,11,0,No,4.2,3.9,120,Monday,Yes,100,Yes,None,None,DontKnow,No,38.2,55.1,10
S101,Female,Earth,Taurus,Autumn,7,Indian,52,48,4,Labour,Yes,AboveAverage,18,120,No,7.7,6.8,300,Saturday,Yes,200,Yes,None,None,Medium,Yes,58.6,60.6,30
S101,Male,Earth,Virgo,Winter,6,Korean,82,70,12,National,No,BelowAverage,3,80,No,5,5.1,60,Wednesday,Yes,30,No,Low,Low,Medium,No,39.6,63.2,10
S101,Male,Fire,Aries,Autumn,25,Other,76,80,-4,Green,No,BelowAverage,0,170,No,5.1,5.1,60,Tuesday,No,20,Yes,High,High,Medium,No,43.2,72,6
S108,Female,Water,Piscies,Autumn,2,Other,60,48,12,None,Yes,Average,2,100,No,5.1,5.1,390,Thursday,No,5,No,None,None,Low,No,37.4,64.3,10
S108,Female,Fire,Sagittarius,Summer,2,Maori/P.I.,49,49,0,Other,No,AboveAverage,18,120,No,5.1,5.1,120,Tuesday,Yes,50,Yes,High,Low,Medium,Yes,49.9,58,13
S108,Male,Water,Cancer,Winter,3,Chinese,89,80,9,Labour,No,BelowAverage,10,0,No,6.8,7,120,Friday,Yes,5,Yes,None,None,Medium,No,51.7,51.4,7
S108,Female,Air,Gemini,Winter,9,NZ.European,50,45,5,Labour,No,Average,18,100,No,1.4,4.7,302,Wednesday,Yes,50,Yes,Low,Low,Medium,Yes,32.3,67,9
S101,Female,Air,Libra,Spring,2,NZ.European,45,45,0,Labour,No,Poor,20,80,No,6.8,6.9,180,Friday,No,15,Yes,Low,Low,Low,Yes,53.1,56.7,5
S108,Male,Water,Scorpio,Spring,8,NZ.European,84,80,4,National,No,Average,18,120,No,6.5,7.8,60,Sunday,Yes,50,Yes,None,None,High,No,57.9,58.1,4
S108,Male,Fire,Aries,Autumn,5,Other,74,70,4,National,Yes,Excellent,15,150,No,7.6,5.1,60,Sunday,No,5,Yes,High,Low,Medium,Yes,54.4,52.9,5
S108,Male,Water,Cancer,Winter,3,NZ.European,78,72,6,None,No,AboveAverage,10,120,No,5,5.1,45,Monday,Yes,15,Yes,None,None,Low,Yes,40.4,40.9,8
S108,Female,Earth,Virgo,Spring,2,Maori/P.I.,52,50,2,None,No,Poor,2,0,No,5.9,5.9,0,Sunday,No,5,No,None,None,Medium,Yes,49.6,7.6,7
S108,Female,Fire,Sagittarius,Spring,1,NZ.European,80,73,7,National,No,Average,18,140,No,8.1,6.7,20,Wednesday,Yes,40,Yes,High,High,Medium,No,56.7,59,27
S101G,Female,Fire,Aries,Autumn,6,Other,40,38,2,National,Yes,Average,10,100,No,6.7,6.7,510,Monday,Yes,30,Yes,High,Low,High,Yes,57,70,15
S108,Female,Fire,Aries,Autumn,2,Chinese,52,47,5,None,No,Average,2,0,No,5.8,5.9,90,Thursday,Yes,7,No,None,Low,Medium,No,49.3,51.5,17
S108,Female,Water,Cancer,Winter,1,Chinese,52,50,2,Labour,Yes,Average,7,10,No,7.8,8.9,150,Tuesday,No,5,Yes,None,None,Medium,No,66.9,54.2,20
S101,Female,Air,Libra,Spring,11,Other,63,60,3,Other,Yes,AboveAverage,0,120,No,5.9,8,150,Friday,No,50,No,Low,Low,Low,Yes,45.6,62.7,12
S101,Female,Earth,Taurus,Autumn,0,Maori/P.I.,56,35,21,Labour,No,Average,18,120,No,6.8,6.7,390,Friday,Yes,100,Yes,High,Low,Medium,Yes,50.4,66.6,13
S101,Female,Air,Gemini,Winter,1,NZ.European,74,74,0,National,Yes,AboveAverage,20,120,No,7.4,6.8,180,Sunday,No,30,Yes,None,None,Low,No,58.3,60.6,20
S108,Female,Water,Piscies,Summer,4,Chinese,60,55,5,Green,No,Average,1,0,No,7,6.2,120,Saturday,Yes,15,No,None,None,Medium,No,52.8,53.3,7
S101,Male,Fire,Sagittarius,Summer,4,Other,75,70,5,Labour,No,Average,10,0,No,4.7,7.1,30,Sunday,Yes,2,Yes,None,None,Medium,No,49.6,42.2,2
S101,Female,Air,Gemini,Autumn,4,Chinese,58,50,8,Other,Yes,Average,16,110,Yes,4.6,4.5,80,Friday,No,15,Yes,None,None,Medium,Yes,39,55.2,4
S101,Female,Earth,Capricorn,Summer,8,NZ.European,75,68,7,None,No,Average,8,140,No,6.3,7.1,30,Wednesday,No,10,Yes,None,None,DontKnow,Yes,53.3,44.3,6
S108,Female,Water,Cancer,Winter,1,NZ.European,56,56,0,National,No,AboveAverage,18,130,No,7.6,8,150,Thursday,Yes,30,Yes,None,None,Low,Yes,62.5,50.9,10
S101,Female,Earth,Virgo,Spring,4,Other,62,52,10,None,No,Average,1,160,No,6.9,9.2,90,Friday,No,3,Yes,Low,Low,Medium,Yes,60.5,51.3,10
S101,Male,Air,Gemini,Winter,0,NZ.European,65,70,-5,Other,No,Average,18,100,No,7.9,6.1,90,Wednesday,Yes,2,Yes,Low,Low,High,No,56.3,58,4
S108,Male,Air,Aquarius,Summer,2,Chinese,63,60,3,None,No,Excellent,18,180,No,6.4,6.4,150,Saturday,Yes,200,Yes,High,Low,Medium,Yes,56.5,68.3,6
S108,Male,Air,Aquarius,Summer,2,Korean,63,67,-4,National,Yes,Average,2,0,No,5.1,5.1,60,Friday,Yes,10,No,None,None,High,No,50.1,47,5
S101,Male,Air,Gemini,Winter,1,NZ.European,74,85,-11,Labour,No,Average,11,100,No,3.7,6.1,30,Tuesday,Yes,10,No,None,None,Medium,No,41.2,47.5,3
S108,Female,Earth,Taurus,Autumn,2,Korean,48,40,8,Labour,Yes,Poor,11,0,No,5.1,2.7,210,Friday,Yes,50,Yes,None,None,DontKnow,No,33.5,57.1,10
S101,Female,Fire,Aries,Autumn,1,Other,47,55,-8,National,Yes,BelowAverage,10,0,No,8,8.5,90,Saturday,Yes,4,Yes,None,None,DontKnow,Yes,61.1,40.5,6
S101,Female,Air,Libra,Spring,2,Maori/P.I.,75,70,5,Labour,Yes,Average,18,0,No,5,5.1,300,Saturday,Yes,100,Yes,None,None,High,No,49.2,60.3,6
S108,Female,Air,Aquarius,Summer,15,Other,62,59,3,National,No,Average,17,140,No,7.1,5.9,90,Saturday,Yes,10,Yes,None,Low,Medium,No,54.7,62.7,25
S101,Male,Air,Libra,Spring,2,NZ.European,100,95,5,National,No,Excellent,25,140,Yes,5,7.2,30,Sunday,No,5,Yes,None,None,High,Yes,53.3,42,3
S108,Male,Water,Piscies,Autumn,10,Maori/P.I.,188,150,38,Labour,Yes,Excellent,24,180,No,5.8,7.9,0,Thursday,No,200,No,High,Low,Medium,Yes,51.7,31,15
S101,Female,Fire,Aries,Autumn,2,Chinese,53,48,5,National,No,Average,5,80,Yes,7,7.2,90,Tuesday,No,20,No,Low,Low,Medium,No,55.9,70.1,30
S101,Female,Earth,Virgo,Winter,2,NZ.European,55,53,2,National,Yes,AboveAverage,17,100,No,6.8,6.9,90,Wednesday,Yes,2,No,None,None,High,Yes,59.1,47.6,20
S101,Male,Air,Gemini,Winter,1,Maori/P.I.,85,95,-10,None,Yes,Average,3,0,No,6.4,9.1,120,Sunday,Yes,70,No,None,None,High,Yes,58.8,42,5
S108,Female,Earth,Capricorn,Summer,4,Other,54,49,5,National,Yes,Average,5,100,No,5.6,4.9,600,Sunday,No,50,Yes,None,None,Medium,Yes,45.6,60.1,20
S108,Male,Earth,Capricorn,Summer,5,NZ.European,56,70,-14,National,No,AboveAverage,18,100,No,7,7.7,480,Saturday,Yes,5,Yes,None,Low,Medium,No,56.5,69.8,5
S101,Female,Water,Cancer,Winter,3,NZ.European,73,65,8,National,Yes,AboveAverage,0,120,No,7,6.7,120,Wednesday,No,5,No,None,None,DontKnow,No,55,57.6,8
S108,Male,Water,Piscies,Autumn,1,NZ.European,65,70,-5,National,No,Average,18,100,No,7.4,7.8,120,Friday,Yes,30,Yes,None,None,Medium,Yes,58.9,53.5,4
S108,Male,Water,Piscies,Summer,4,Chinese,45,50,-5,None,No,Average,12,80,No,5.1,5.1,60,Thursday,Yes,2,Yes,None,None,Medium,No,44.7,52.3,2
S108,Female,Water,Cancer,Winter,7,NZ.European,65,55,10,National,Yes,AboveAverage,18,100,No,5,5.1,150,Tuesday,Yes,200,Yes,None,None,DontKnow,Yes,43.5,55.2,20
S101,Female,Fire,Sagittarius,Summer,4,NZ.European,67,50,17,None,No,AboveAverage,18,140,No,1,3.4,120,Friday,Yes,50,Yes,Low,Low,Medium,No,23.7,68.2,12
S101,Male,Earth,Capricorn,Summer,2,NZ.European,71,78,-7,National,No,Excellent,12,200,No,7.7,6.7,90,Friday,Yes,20,Yes,Low,Low,High,No,59,64.3,7
S101,Female,Earth,Capricorn,Summer,10,NZ.European,50,45,5,National,No,Excellent,19,120,Yes,5.1,6.5,180,Monday,No,50,Yes,High,High,Medium,Yes,50.4,72.7,13
S101,Male,Water,Cancer,Winter,8,Other,68,72,-4,National,No,AboveAverage,14,260,No,4.2,5.1,60,Saturday,Yes,40,No,None,None,DontKnow,Yes,43.7,47.3,7
S101,Male,Water,Piscies,Summer,2,Other,47,50,-3,None,No,BelowAverage,3,80,No,6.7,6.7,120,Sunday,Yes,20,No,None,None,Medium,No,53.7,58,3
S101,Male,Earth,Virgo,Winter,2,NZ.European,85,82,3,National,Yes,Excellent,19,190,Yes,8,6.5,60,Sunday,No,40,Yes,Low,Low,High,Yes,62.7,55.9,6
S101,Female,Water,Cancer,Winter,9,NZ.European,47,50,-3,National,No,AboveAverage,18,160,No,7.5,8,90,Thursday,Yes,100,Yes,High,Low,Medium,No,63.4,72.5,6
S108,Female,Water,Scorpio,Spring,2,Chinese,75,55,20,National,No,Excellent,0,0,No,6.1,8.1,210,Saturday,No,5,No,None,None,Medium,No,54.1,54.3,7
S108,Female,Air,Gemini,Autumn,5,Chinese,50,55,-5,Other,No,Average,7,100,No,6.7,8.4,240,Sunday,Yes,25,Yes,None,None,Medium,No,58.6,64.8,8
S101,Female,Earth,Virgo,Spring,2,NZ.European,58,58,0,National,No,Average,15,50,No,4.8,7.6,30,Thursday,Yes,80,Yes,Low,Low,DontKnow,Yes,56.2,51,8
S101,Male,Air,Aquarius,Summer,1,NZ.European,60,65,-5,National,Yes,AboveAverage,20,160,No,7.1,6.7,240,Tuesday,No,5,Yes,None,None,Low,No,52.1,60.7,6
S108,Male,Fire,Sagittarius,Summer,0,Chinese,78,70,8,Other,Yes,Poor,0,0,No,5.2,5,60,Saturday,No,1,No,None,None,Medium,No,39.9,41.9,10
S101,Female,Earth,Capricorn,Summer,2,Maori/P.I.,58,50,8,None,Yes,Average,18,100,No,6.1,6.6,150,Saturday,Yes,8,Yes,None,None,DontKnow,No,50.8,58.6,8
S108,Female,Earth,Capricorn,Summer,3,NZ.European,57,57,0,Labour,No,Excellent,18,130,No,5.1,2.5,60,Tuesday,Yes,25,Yes,Low,Low,DontKnow,Yes,44.1,53.6,7
S101G,Female,Air,Gemini,Winter,2,Chinese,52,55,-3,National,No,BelowAverage,16,0,No,5.1,5.1,180,Friday,Yes,70,Yes,None,None,Low,No,40.3,56.5,8
S101,Female,Earth,Capricorn,Summer,3,Chinese,51,48,3,National,No,Poor,5,0,No,5.6,6.9,60,Tuesday,Yes,10,Yes,None,None,Medium,No,50.7,47.7,10
S101,Female,Air,Libra,Spring,2,Korean,52,47,5,None,Yes,Poor,3,0,No,8.8,7.8,80,Tuesday,Yes,10,No,None,None,Low,No,57,48.8,12
S108,Male,Fire,Aries,Autumn,2,NZ.European,75,75,0,Labour,Yes,AboveAverage,18,120,No,7.8,6.2,180,Wednesday,Yes,30,Yes,Low,Low,Low,Yes,49.4,56.8,5
S101,Female,Air,Libra,Spring,4,NZ.European,70,60,10,National,Yes,AboveAverage,17,110,No,5.1,8,300,Sunday,Yes,100,No,Low,None,Medium,Yes,52.7,62.7,9
S101,Male,Air,Libra,Spring,20,NZ.European,55,55,0,National,Yes,AboveAverage,16,140,No,7.7,7.3,30,Thursday,No,15,Yes,Low,Low,Medium,No,65.4,61.6,5
S108,Female,Earth,Taurus,Autumn,3,Maori/P.I.,60,60,0,Other,No,Excellent,18,120,No,5.1,6.4,200,Thursday,Yes,30,Yes,High,High,Low,No,51.3,74.9,2
S101,Female,Earth,Virgo,Spring,6,Chinese,50,48,2,National,Yes,AboveAverage,6,140,No,6.9,7.9,60,Tuesday,No,50,Yes,Low,Low,Medium,Yes,62.4,58.3,16
S108,Female,Earth,Virgo,Spring,5,Chinese,53,48,5,None,No,Average,3,0,No,8.2,6,120,Wednesday,No,20,No,None,None,Medium,No,56.8,54.1,20
S101,Female,Water,Scorpio,Spring,1,Chinese,60,53,7,None,Yes,Poor,2,0,No,5.3,4.9,150,Sunday,No,15,No,None,None,DontKnow,No,41.2,52.3,10
S101G,Female,Earth,Taurus,Autumn,0,Maori/P.I.,109,100,9,Labour,Yes,AboveAverage,10,80,No,7.1,4.1,165,Tuesday,No,500,Yes,None,None,High,No,47.3,61.3,20
S108,Female,Air,Gemini,Winter,0,NZ.European,56,50,6,Labour,No,Average,18,100,No,2.7,2.6,120,Friday,Yes,50,Yes,High,Low,DontKnow,Yes,29.2,59.2,15
S108,Female,Fire,Leo,Winter,2,Korean,55,50,5,None,Yes,Poor,11,0,No,5.1,5.1,150,Sunday,Yes,150,Yes,None,None,Medium,No,42.3,56.3,8
S108,Male,Air,Gemini,Winter,1,NZ.European,70,77,-7,National,No,Poor,17,0,No,5,7.5,45,Monday,Yes,5,Yes,None,None,Medium,Yes,48.3,32.8,5
S101,Male,Earth,Capricorn,Summer,6,NZ.European,75,80,-5,National,No,AboveAverage,17,120,Yes,4.1,5.1,210,Saturday,Yes,15,Yes,None,None,High,Yes,43,58.1,8
S101,Female,Fire,Sagittarius,Summer,18,NZ.European,57,57,0,National,Yes,AboveAverage,6,130,Yes,5.3,5.3,45,Thursday,Yes,200,Yes,None,None,Medium,Yes,51.1,54.4,10
S108,Female,Water,Scorpio,Spring,2,Chinese,50,45,5,Green,Yes,Poor,1,0,No,5.1,5.1,330,Wednesday,No,10,No,None,None,Medium,No,42.3,58,10
S108,Male,Air,Gemini,Winter,1,NZ.European,98,80,18,National,Yes,Excellent,19,160,No,6.7,7.6,90,Friday,No,5,Yes,Low,Low,High,Yes,56.8,51.7,1
S108,Female,Earth,Taurus,Autumn,9,NZ.European,65,60,5,Green,Yes,AboveAverage,13,120,No,1.9,4.5,210,Sunday,Yes,60,Yes,None,None,Medium,Yes,34.4,56.4,20
S101,Female,Fire,Sagittarius,Summer,1,Maori/P.I.,79,70,9,Other,No,Excellent,18,100,No,2.7,5.1,60,Monday,Yes,50,Yes,Low,Low,DontKnow,No,38,60.9,20
S101,Female,Earth,Capricorn,Summer,16,NZ.European,83,75,8,Green,No,AboveAverage,17,110,No,4.9,7.7,150,Saturday,Yes,80,No,High,Low,High,Yes,51.9,64.5,4
S108,Female,Air,Libra,Spring,2,Chinese,60,50,10,None,No,Average,2,0,No,5.1,5.1,150,Tuesday,No,20,No,None,None,Medium,Yes,42.7,41.9,15
S108,Male,Earth,Virgo,Winter,2,Chinese,74,70,4,National,No,AboveAverage,2,0,No,7,7.5,0,Friday,No,60,No,None,None,Medium,Yes,59.6,11,5
S101,Female,Air,Aquarius,Summer,1,NZ.European,68,65,3,Labour,No,Average,20,120,No,7.7,6.8,180,Friday,No,30,Yes,None,None,DontKnow,No,59.1,60.6,8
S108,Male,Earth,Virgo,Winter,5,NZ.European,75,72,3,National,Yes,Excellent,18,170,No,5.1,7.9,90,Sunday,Yes,50,No,High,High,Medium,Yes,56.1,65.7,4
S101,Male,Air,Libra,Spring,5,Other,62,70,-8,National,Yes,AboveAverage,8,220,No,3.6,4.5,60,Saturday,Yes,30,Yes,High,Low,Low,No,33.5,67.4,5
S108,Male,Fire,Aries,Autumn,0,Chinese,130,110,20,Labour,No,AboveAverage,2,0,No,8.5,8.5,200,Friday,No,4,No,None,None,Low,No,49.4,50.9,6
S108,Female,Earth,Taurus,Autumn,5,Other,50,48,2,None,No,Poor,1,0,No,4.4,6.9,120,Wednesday,No,50,No,None,None,Medium,No,47.1,55.2,20
S108,Female,Earth,Capricorn,Summer,0,NZ.European,60,60,0,National,Yes,Average,18,110,No,6.7,6.7,0,Tuesday,Yes,125,No,None,None,DontKnow,No,59.2,26.7,30
S108,Female,Fire,Sagittarius,Spring,20,Other,65,62,3,Other,No,Excellent,12,190,Yes,8,10,60,Saturday,No,0,Yes,None,None,DontKnow,No,72.1,58.5,5
S101G,Female,Fire,Sagittarius,Summer,5,NZ.European,61,57,4,Labour,No,AboveAverage,21,130,No,3.7,6.1,120,Wednesday,No,3,Yes,Low,Low,High,Yes,45.4,55.3,8
